recorded_time,temperature,sensor_type
2023-11-22T00:40,-6.8434129557858085,UNKNOWN
2023-11-22T01:21,-6.643412955785809,UNKNOWN
2023-11-22T01:23,-6.643412955785809,UNKNOWN
2023-11-22T01:24,-5.543412955785811,UNKNOWN
2023-11-22T01:25,-4.643412955785809,UNKNOWN
2023-11-22T01:26,-4.243412955785811,UNKNOWN
2023-11-22T01:27,-3.94341295578581,UNKNOWN
2023-11-22T01:28,-3.8434129557858085,UNKNOWN
2023-11-22T01:29,-3.5434129557858114,UNKNOWN
2023-11-22T01:30,-3.2434129557858107,UNKNOWN
2023-11-22T01:31,-2.7434129557858107,UNKNOWN
2023-11-22T01:32,-2.2434129557858107,UNKNOWN
2023-11-22T01:33,-2.0434129557858114,UNKNOWN
2023-11-22T01:34,-1.94341295578581,UNKNOWN
2023-11-22T01:35,-1.94341295578581,UNKNOWN
2023-11-22T01:36,-1.94341295578581,UNKNOWN
2023-11-22T01:37,-1.7434129557858071,UNKNOWN
2023-11-22T01:38,-1.6434129557858128,UNKNOWN
2023-11-22T01:39,-1.5434129557858114,UNKNOWN
2023-11-22T01:40,-1.44341295578581,UNKNOWN
2023-11-22T01:41,-1.2434129557858071,UNKNOWN
2023-11-22T01:42,-1.1434129557858128,UNKNOWN
2023-11-22T01:43,-1.0434129557858114,UNKNOWN
2023-11-22T01:44,-1.1434129557858128,UNKNOWN
2023-11-22T01:45,-1.1434129557858128,UNKNOWN
2023-11-22T01:46,-1.0434129557858114,UNKNOWN
2023-11-22T01:47,-1.1434129557858128,UNKNOWN
2023-11-22T01:48,-1.0434129557858114,UNKNOWN
2023-11-22T01:49,-0.8434129557858085,UNKNOWN
2023-11-22T01:50,-0.6434129557858128,UNKNOWN
2023-11-22T01:51,-0.44341295578580997,UNKNOWN
2023-11-22T01:52,-0.24341295578580713,UNKNOWN
2023-11-22T01:53,-0.1434129557858128,UNKNOWN
2023-11-22T01:54,-0.04341295578581139,UNKNOWN
2023-11-22T01:55,0.05658704421419003,UNKNOWN
2023-11-22T01:56,0.15658704421419145,UNKNOWN
2023-11-22T01:57,0.15658704421419145,UNKNOWN
2023-11-22T01:58,0.25658704421419287,UNKNOWN
2023-11-22T01:59,0.3565870442141872,UNKNOWN
2023-11-22T02:00,0.3565870442141872,UNKNOWN
2023-11-22T02:01,0.4565870442141886,UNKNOWN
