recorded_time,temperature,sensor_type
2023-09-30T00:00,-4.894991280230293,UNKNOWN
2023-09-30T00:01,-4.994991280230291,UNKNOWN
2023-09-30T00:02,-5.094991280230293,UNKNOWN
2023-09-30T00:03,-5.094991280230293,UNKNOWN
2023-09-30T00:04,-4.994991280230291,UNKNOWN
2023-09-30T00:05,-5.094991280230293,UNKNOWN
2023-09-30T00:06,-4.994991280230291,UNKNOWN
2023-09-30T00:07,-5.094991280230293,UNKNOWN
2023-09-30T00:08,-5.094991280230293,UNKNOWN
2023-09-30T00:09,-5.094991280230293,UNKNOWN
2023-09-30T00:10,-4.994991280230291,UNKNOWN
2023-09-30T00:11,-5.19499128023029,UNKNOWN
2023-09-30T00:12,-5.094991280230293,UNKNOWN
2023-09-30T00:13,-4.994991280230291,UNKNOWN
2023-09-30T00:14,-4.994991280230291,UNKNOWN
2023-09-30T00:15,-4.994991280230291,UNKNOWN
2023-09-30T00:16,-5.094991280230293,UNKNOWN
2023-09-30T00:17,-4.994991280230291,UNKNOWN
2023-09-30T00:18,-5.094991280230293,UNKNOWN
2023-09-30T00:19,-5.094991280230293,UNKNOWN
2023-09-30T00:20,-5.094991280230293,UNKNOWN
2023-09-30T00:21,-5.294991280230292,UNKNOWN
2023-09-30T00:22,-5.394991280230293,UNKNOWN
2023-09-30T00:23,-5.494991280230291,UNKNOWN
2023-09-30T00:24,-5.594991280230293,UNKNOWN
2023-09-30T00:25,-5.594991280230293,UNKNOWN
2023-09-30T00:26,-5.494991280230291,UNKNOWN
2023-09-30T00:27,-5.394991280230293,UNKNOWN
2023-09-30T00:28,-5.294991280230292,UNKNOWN
2023-09-30T00:29,-5.19499128023029,UNKNOWN
2023-09-30T00:30,-5.19499128023029,UNKNOWN
2023-09-30T00:31,-5.19499128023029,UNKNOWN
2023-09-30T00:32,-5.19499128023029,UNKNOWN
2023-09-30T00:33,-5.19499128023029,UNKNOWN
2023-09-30T00:34,-5.294991280230292,UNKNOWN
2023-09-30T00:35,-5.294991280230292,UNKNOWN
2023-09-30T00:36,-5.294991280230292,UNKNOWN
2023-09-30T00:37,-5.19499128023029,UNKNOWN
2023-09-30T00:38,-5.094991280230293,UNKNOWN
2023-09-30T00:39,-5.094991280230293,UNKNOWN
2023-09-30T00:40,-5.19499128023029,UNKNOWN
2023-09-30T00:41,-5.094991280230293,UNKNOWN
2023-09-30T00:42,-4.994991280230291,UNKNOWN
2023-09-30T00:43,-4.894991280230293,UNKNOWN
2023-09-30T00:44,-4.994991280230291,UNKNOWN
2023-09-30T00:45,-4.894991280230293,UNKNOWN
2023-09-30T00:46,-4.894991280230293,UNKNOWN
2023-09-30T00:47,-4.994991280230291,UNKNOWN
2023-09-30T00:48,-5.094991280230293,UNKNOWN
2023-09-30T00:49,-5.19499128023029,UNKNOWN
2023-09-30T00:50,-5.094991280230293,UNKNOWN
2023-09-30T00:51,-5.094991280230293,UNKNOWN
2023-09-30T00:52,-5.094991280230293,UNKNOWN
2023-09-30T00:53,-4.894991280230293,UNKNOWN
2023-09-30T00:54,-4.69499128023029,UNKNOWN
2023-09-30T00:55,-4.69499128023029,UNKNOWN
2023-09-30T00:56,-4.69499128023029,UNKNOWN
2023-09-30T00:57,-4.794991280230292,UNKNOWN
2023-09-30T00:58,-4.794991280230292,UNKNOWN
2023-09-30T00:59,-4.794991280230292,UNKNOWN
2023-09-30T01:00,-4.894991280230293,UNKNOWN
2023-09-30T01:01,-4.69499128023029,UNKNOWN
2023-09-30T01:02,-4.594991280230293,UNKNOWN
2023-09-30T01:03,-4.594991280230293,UNKNOWN
2023-09-30T01:04,-4.894991280230293,UNKNOWN
2023-09-30T01:05,-4.894991280230293,UNKNOWN
2023-09-30T01:06,-4.69499128023029,UNKNOWN
2023-09-30T01:07,-4.494991280230291,UNKNOWN
2023-09-30T01:08,-4.394991280230293,UNKNOWN
2023-09-30T01:09,-4.094991280230293,UNKNOWN
2023-09-30T01:10,-3.794991280230292,UNKNOWN
2023-09-30T01:11,-3.494991280230291,UNKNOWN
2023-09-30T01:12,-3.3949912802302933,UNKNOWN
2023-09-30T01:13,-3.294991280230292,UNKNOWN
2023-09-30T01:14,-3.1949912802302904,UNKNOWN
2023-09-30T01:15,-3.3949912802302933,UNKNOWN
2023-09-30T01:16,-3.5949912802302926,UNKNOWN
2023-09-30T01:17,-3.5949912802302926,UNKNOWN
2023-09-30T01:18,-3.294991280230292,UNKNOWN
2023-09-30T01:19,-3.1949912802302904,UNKNOWN
2023-09-30T01:20,-3.0949912802302926,UNKNOWN
2023-09-30T01:21,-2.994991280230291,UNKNOWN
2023-09-30T01:22,-2.794991280230292,UNKNOWN
2023-09-30T01:23,-2.794991280230292,UNKNOWN
2023-09-30T01:24,-2.6949912802302904,UNKNOWN
2023-09-30T01:25,-2.5949912802302926,UNKNOWN
2023-09-30T01:26,-2.494991280230291,UNKNOWN
2023-09-30T01:27,-2.494991280230291,UNKNOWN
2023-09-30T01:28,-2.494991280230291,UNKNOWN
2023-09-30T01:29,-2.3949912802302933,UNKNOWN
2023-09-30T01:30,-2.3949912802302933,UNKNOWN
2023-09-30T01:31,-2.294991280230292,UNKNOWN
2023-09-30T01:32,-2.294991280230292,UNKNOWN
2023-09-30T01:33,-2.1949912802302904,UNKNOWN
2023-09-30T01:34,-2.0949912802302926,UNKNOWN
2023-09-30T01:35,-1.8949912802302933,UNKNOWN
2023-09-30T01:36,-1.6949912802302904,UNKNOWN
2023-09-30T01:37,-1.3949912802302933,UNKNOWN
2023-09-30T01:38,-1.2949912802302919,UNKNOWN
2023-09-30T01:39,-1.094991280230289,UNKNOWN
2023-09-30T01:40,-1.094991280230289,UNKNOWN
2023-09-30T01:41,-0.9949912802302947,UNKNOWN
2023-09-30T01:42,-0.9949912802302947,UNKNOWN
2023-09-30T01:43,-1.094991280230289,UNKNOWN
2023-09-30T01:44,-1.094991280230289,UNKNOWN
2023-09-30T01:45,-1.094991280230289,UNKNOWN
2023-09-30T01:46,-1.094991280230289,UNKNOWN
2023-09-30T01:47,-1.1949912802302904,UNKNOWN
2023-09-30T01:48,-1.1949912802302904,UNKNOWN
2023-09-30T01:49,-1.1949912802302904,UNKNOWN
2023-09-30T01:50,-1.1949912802302904,UNKNOWN
2023-09-30T01:51,-1.1949912802302904,UNKNOWN
2023-09-30T01:52,-1.1949912802302904,UNKNOWN
2023-09-30T01:53,-1.1949912802302904,UNKNOWN
2023-09-30T01:54,-1.1949912802302904,UNKNOWN
2023-09-30T01:55,-1.1949912802302904,UNKNOWN
2023-09-30T01:56,-1.1949912802302904,UNKNOWN
2023-09-30T01:57,-1.094991280230289,UNKNOWN
