recorded_time,temperature,sensor_type
2023-09-19T00:00,-2.242105263157889,UNKNOWN
2023-09-19T00:01,-2.0421052631578895,UNKNOWN
2023-09-19T00:02,-1.8421052631578902,UNKNOWN
2023-09-19T00:03,-2.0421052631578895,UNKNOWN
2023-09-19T00:04,-2.0421052631578895,UNKNOWN
2023-09-19T00:05,-1.8421052631578902,UNKNOWN
2023-09-19T00:11,-0.5421052631578931,UNKNOWN
2023-09-19T00:12,-0.34210526315789025,UNKNOWN
2023-09-19T00:13,-0.5421052631578931,UNKNOWN
2023-09-19T00:14,-0.8421052631578902,UNKNOWN
2023-09-19T00:15,-1.1421052631578874,UNKNOWN
2023-09-19T00:16,-1.3421052631578902,UNKNOWN
2023-09-19T00:17,-1.4421052631578917,UNKNOWN
2023-09-19T00:18,-1.5421052631578895,UNKNOWN
2023-09-19T00:19,-1.5421052631578895,UNKNOWN
2023-09-19T00:20,-1.642105263157891,UNKNOWN
2023-09-19T00:21,-1.642105263157891,UNKNOWN
2023-09-19T00:22,-1.7421052631578888,UNKNOWN
2023-09-19T00:23,-1.7421052631578888,UNKNOWN
2023-09-19T00:24,-1.7421052631578888,UNKNOWN
2023-09-19T00:25,-1.8421052631578902,UNKNOWN
2023-09-19T00:26,-1.8421052631578902,UNKNOWN
2023-09-19T00:27,-1.9421052631578917,UNKNOWN
2023-09-19T00:28,-1.9421052631578917,UNKNOWN
2023-09-19T00:29,-1.9421052631578917,UNKNOWN
2023-09-19T00:30,-1.8421052631578902,UNKNOWN
2023-09-19T00:31,-1.9421052631578917,UNKNOWN
2023-09-19T00:32,-1.9421052631578917,UNKNOWN
2023-09-19T00:33,-2.0421052631578895,UNKNOWN
2023-09-19T00:34,-2.0421052631578895,UNKNOWN
2023-09-19T00:35,-2.242105263157889,UNKNOWN
2023-09-19T00:36,-2.3421052631578902,UNKNOWN
2023-09-19T00:37,-2.242105263157889,UNKNOWN
2023-09-19T00:38,-2.142105263157891,UNKNOWN
2023-09-19T00:39,-2.142105263157891,UNKNOWN
2023-09-19T00:40,-2.142105263157891,UNKNOWN
2023-09-19T00:41,-2.0421052631578895,UNKNOWN
2023-09-19T00:42,-2.0421052631578895,UNKNOWN
2023-09-19T00:43,-2.0421052631578895,UNKNOWN
2023-09-19T00:44,-1.9421052631578917,UNKNOWN
2023-09-19T00:45,-1.9421052631578917,UNKNOWN
2023-09-19T00:46,-1.9421052631578917,UNKNOWN
2023-09-19T00:47,-2.0421052631578895,UNKNOWN
2023-09-19T00:48,-1.9421052631578917,UNKNOWN
2023-09-19T00:49,-1.7421052631578888,UNKNOWN
2023-09-19T00:50,-1.8421052631578902,UNKNOWN
2023-09-19T00:51,-1.8421052631578902,UNKNOWN
