recorded_time,temperature,sensor_type
2023-12-30T00:28,-7.25403225806452,UNKNOWN
2023-12-30T00:29,-6.154032258064518,UNKNOWN
2023-12-30T00:30,-5.854032258064517,UNKNOWN
2023-12-30T00:31,-5.654032258064518,UNKNOWN
2023-12-30T00:32,-5.354032258064517,UNKNOWN
2023-12-30T00:33,-5.054032258064517,UNKNOWN
2023-12-30T00:34,-4.75403225806452,UNKNOWN
2023-12-30T00:35,-4.454032258064519,UNKNOWN
2023-12-30T00:36,-4.25403225806452,UNKNOWN
2023-12-30T00:37,-4.154032258064518,UNKNOWN
2023-12-30T00:38,-3.954032258064519,UNKNOWN
2023-12-30T00:39,-3.8540322580645174,UNKNOWN
2023-12-30T00:40,-3.7540322580645196,UNKNOWN
2023-12-30T00:41,-3.7540322580645196,UNKNOWN
2023-12-30T00:42,-3.454032258064519,UNKNOWN
2023-12-30T00:43,-3.2540322580645196,UNKNOWN
2023-12-30T00:44,-3.0540322580645167,UNKNOWN
2023-12-30T00:45,-2.8540322580645174,UNKNOWN
2023-12-30T00:46,-2.5540322580645167,UNKNOWN
2023-12-30T00:47,-2.2540322580645196,UNKNOWN
2023-12-30T00:48,-1.9540322580645189,UNKNOWN
2023-12-30T00:49,-1.8540322580645174,UNKNOWN
2023-12-30T00:50,-1.8540322580645174,UNKNOWN
2023-12-30T00:51,-1.8540322580645174,UNKNOWN
2023-12-30T00:52,-1.8540322580645174,UNKNOWN
2023-12-30T00:53,-1.7540322580645196,UNKNOWN
2023-12-30T00:54,-1.6540322580645181,UNKNOWN
2023-12-30T00:55,-1.6540322580645181,UNKNOWN
2023-12-30T00:56,-1.7540322580645196,UNKNOWN
2023-12-30T00:57,-1.6540322580645181,UNKNOWN
2023-12-30T00:58,-1.6540322580645181,UNKNOWN
2023-12-30T00:59,-1.4540322580645153,UNKNOWN
2023-12-30T01:00,-1.354032258064521,UNKNOWN
2023-12-30T01:01,-1.354032258064521,UNKNOWN
2023-12-30T01:02,-1.2540322580645196,UNKNOWN
2023-12-30T01:03,-1.1540322580645181,UNKNOWN
2023-12-30T01:04,-1.1540322580645181,UNKNOWN
2023-12-30T01:05,-1.1540322580645181,UNKNOWN
2023-12-30T01:06,-1.1540322580645181,UNKNOWN
2023-12-30T01:07,-1.0540322580645167,UNKNOWN
2023-12-30T01:08,-1.0540322580645167,UNKNOWN
2023-12-30T01:09,-0.9540322580645153,UNKNOWN
2023-12-30T01:10,-0.854032258064521,UNKNOWN
2023-12-30T01:11,-0.7540322580645196,UNKNOWN
2023-12-30T01:12,-0.6540322580645181,UNKNOWN
2023-12-30T01:13,-0.5540322580645167,UNKNOWN
2023-12-30T01:14,-0.4540322580645153,UNKNOWN
2023-12-30T01:15,-0.4540322580645153,UNKNOWN
2023-12-30T01:16,-0.354032258064521,UNKNOWN
2023-12-30T01:17,-0.25403225806451957,UNKNOWN
2023-12-30T01:18,-0.25403225806451957,UNKNOWN
2023-12-30T01:19,-0.15403225806451815,UNKNOWN
2023-12-30T01:20,-0.15403225806451815,UNKNOWN
2023-12-30T01:21,-0.054032258064516725,UNKNOWN
2023-12-30T01:22,-0.054032258064516725,UNKNOWN
2023-12-30T01:23,-0.054032258064516725,UNKNOWN
2023-12-30T01:24,0.045967741935484696,UNKNOWN
2023-12-30T01:25,0.045967741935484696,UNKNOWN
2023-12-30T01:26,0.045967741935484696,UNKNOWN
2023-12-30T01:27,0.145967741935479,UNKNOWN
2023-12-30T01:28,0.145967741935479,UNKNOWN
2023-12-30T01:29,0.145967741935479,UNKNOWN
2023-12-30T01:30,0.24596774193548043,UNKNOWN
2023-12-30T01:31,0.24596774193548043,UNKNOWN
2023-12-30T01:32,0.24596774193548043,UNKNOWN
2023-12-30T01:33,0.24596774193548043,UNKNOWN
2023-12-30T01:34,0.34596774193548185,UNKNOWN
2023-12-30T01:35,0.34596774193548185,UNKNOWN
2023-12-30T01:36,0.34596774193548185,UNKNOWN
2023-12-30T01:37,0.34596774193548185,UNKNOWN
2023-12-30T01:38,0.4459677419354833,UNKNOWN
2023-12-30T01:39,0.4459677419354833,UNKNOWN
2023-12-30T01:40,0.4459677419354833,UNKNOWN
2023-12-30T01:41,0.4459677419354833,UNKNOWN
2023-12-30T01:42,0.4459677419354833,UNKNOWN
2023-12-30T01:43,0.5459677419354847,UNKNOWN
2023-12-30T01:44,0.5459677419354847,UNKNOWN
2023-12-30T01:45,0.5459677419354847,UNKNOWN
2023-12-30T01:46,0.5459677419354847,UNKNOWN
2023-12-30T01:47,0.645967741935479,UNKNOWN
2023-12-30T01:48,0.645967741935479,UNKNOWN
2023-12-30T01:49,0.7459677419354804,UNKNOWN
2023-12-30T01:50,0.8459677419354819,UNKNOWN
2023-12-30T01:51,0.8459677419354819,UNKNOWN
2023-12-30T01:52,0.9459677419354833,UNKNOWN
2023-12-30T01:53,0.9459677419354833,UNKNOWN
2023-12-30T01:54,0.9459677419354833,UNKNOWN
2023-12-30T01:55,1.0459677419354847,UNKNOWN
2023-12-30T01:56,1.0459677419354847,UNKNOWN
2023-12-30T01:57,1.145967741935479,UNKNOWN
2023-12-30T01:58,1.145967741935479,UNKNOWN
2023-12-30T01:59,1.145967741935479,UNKNOWN
2023-12-30T02:00,1.145967741935479,UNKNOWN
2023-12-30T02:01,1.145967741935479,UNKNOWN
2023-12-30T02:02,1.145967741935479,UNKNOWN
2023-12-30T02:03,1.2459677419354804,UNKNOWN
2023-12-30T02:04,1.2459677419354804,UNKNOWN
2023-12-30T02:05,1.2459677419354804,UNKNOWN
2023-12-30T02:06,1.2459677419354804,UNKNOWN
2023-12-30T02:07,1.2459677419354804,UNKNOWN
2023-12-30T02:08,1.2459677419354804,UNKNOWN
2023-12-30T02:09,1.2459677419354804,UNKNOWN
2023-12-30T02:10,1.3459677419354819,UNKNOWN
2023-12-30T02:11,1.3459677419354819,UNKNOWN
2023-12-30T02:12,1.3459677419354819,UNKNOWN
2023-12-30T02:13,1.3459677419354819,UNKNOWN
2023-12-30T02:14,1.3459677419354819,UNKNOWN
2023-12-30T02:15,1.3459677419354819,UNKNOWN
2023-12-30T02:16,1.3459677419354819,UNKNOWN
2023-12-30T02:17,1.3459677419354819,UNKNOWN
2023-12-30T02:18,1.4459677419354833,UNKNOWN
2023-12-30T02:19,1.4459677419354833,UNKNOWN
2023-12-30T02:20,1.4459677419354833,UNKNOWN
2023-12-30T02:21,1.4459677419354833,UNKNOWN
2023-12-30T02:22,1.4459677419354833,UNKNOWN
2023-12-30T02:23,1.4459677419354833,UNKNOWN
2023-12-30T02:24,1.4459677419354833,UNKNOWN
2023-12-30T02:25,1.4459677419354833,UNKNOWN
2023-12-30T02:26,1.4459677419354833,UNKNOWN
2023-12-30T02:27,1.4459677419354833,UNKNOWN
2023-12-30T02:28,1.5459677419354847,UNKNOWN
2023-12-30T02:29,1.5459677419354847,UNKNOWN
2023-12-30T02:30,1.5459677419354847,UNKNOWN
2023-12-30T02:31,1.5459677419354847,UNKNOWN
2023-12-30T02:32,1.5459677419354847,UNKNOWN
2023-12-30T02:33,1.5459677419354847,UNKNOWN
2023-12-30T02:34,1.5459677419354847,UNKNOWN
2023-12-30T02:35,1.5459677419354847,UNKNOWN
2023-12-30T02:36,1.5459677419354847,UNKNOWN
2023-12-30T02:37,1.5459677419354847,UNKNOWN
2023-12-30T02:38,1.5459677419354847,UNKNOWN
2023-12-30T02:39,1.5459677419354847,UNKNOWN
2023-12-30T02:40,1.5459677419354847,UNKNOWN
2023-12-30T02:41,1.5459677419354847,UNKNOWN
2023-12-30T02:42,1.5459677419354847,UNKNOWN
2023-12-30T02:43,1.5459677419354847,UNKNOWN
2023-12-30T02:44,1.645967741935479,UNKNOWN
2023-12-30T02:45,1.645967741935479,UNKNOWN
2023-12-30T02:46,1.5459677419354847,UNKNOWN
2023-12-30T02:47,1.4459677419354833,UNKNOWN
2023-12-30T02:48,1.3459677419354819,UNKNOWN
2023-12-30T02:49,1.2459677419354804,UNKNOWN
2023-12-30T02:50,1.2459677419354804,UNKNOWN
2023-12-30T02:51,1.145967741935479,UNKNOWN
2023-12-30T02:52,1.145967741935479,UNKNOWN
2023-12-30T02:53,1.145967741935479,UNKNOWN
2023-12-30T02:54,1.2459677419354804,UNKNOWN
2023-12-30T02:55,1.2459677419354804,UNKNOWN
2023-12-30T02:56,1.2459677419354804,UNKNOWN
2023-12-30T02:57,1.2459677419354804,UNKNOWN
2023-12-30T02:58,1.2459677419354804,UNKNOWN
2023-12-30T02:59,1.2459677419354804,UNKNOWN
2023-12-30T03:00,1.3459677419354819,UNKNOWN
2023-12-30T03:01,1.3459677419354819,UNKNOWN
2023-12-30T03:02,1.3459677419354819,UNKNOWN
2023-12-30T03:03,1.3459677419354819,UNKNOWN
2023-12-30T03:04,1.145967741935479,UNKNOWN
2023-12-30T03:05,0.9459677419354833,UNKNOWN
2023-12-30T03:06,0.7459677419354804,UNKNOWN
2023-12-30T03:07,0.645967741935479,UNKNOWN
2023-12-30T03:08,0.4459677419354833,UNKNOWN
2023-12-30T03:09,0.4459677419354833,UNKNOWN
