timestamp,rmssd,coverage,low_frequency,high_frequency
2023-09-28T00:20:00,26.131,0.989,1200.817,353.033
2023-09-28T00:25:00,34.773,1.003,1094.692,366.658
2023-09-28T00:30:00,27.312,0.841,522.711,237.142
2023-09-28T00:35:00,35.903,1.001,1456.086,626.492
2023-09-28T00:40:00,72.36,1.004,864.822,685.671
2023-09-28T00:45:00,42.896,1.004,3877.154,414.552
2023-09-28T00:50:00,32.834,0.996,2818.735,331.583
2023-09-28T00:55:00,29.656,0.976,2718.309,326.548
2023-09-28T01:00:00,40.347,0.898,3014.81,275.288
2023-09-28T01:05:00,40.561,0.949,2646.027,342.936
2023-09-28T01:10:00,27.877,0.839,2091.054,294.722
2023-09-28T01:15:00,24.401,1.005,790.865,144.871
2023-09-28T01:20:00,39.65,1.004,1708.642,297.031
2023-09-28T01:25:00,35.185,1.002,968.383,279.029
2023-09-28T01:30:00,33.424,0.979,1666.075,231.567
2023-09-28T01:35:00,30.196,1.005,1166.898,204.935
2023-09-28T01:40:00,28.332,0.985,609.633,261.525
2023-09-28T01:45:00,36.349,0.952,3301.683,296.696
2023-09-28T01:50:00,28.444,0.991,1485.247,131.081
2023-09-28T01:55:00,22.011,1.001,578.952,133.476
2023-09-28T02:00:00,23.7,0.963,847.619,91.322
2023-09-28T02:05:00,24.792,1.002,1117.847,105.014
2023-09-28T02:10:00,32.029,0.99,2345.705,206.695
2023-09-28T02:15:00,30.306,1.005,2750.36,246.453
2023-09-28T02:20:00,26.37,1.004,546.744,188.684
2023-09-28T02:25:00,28.48,0.945,1428.424,209.385
2023-09-28T02:30:00,28.892,0.979,674.823,208.305
2023-09-28T02:35:00,30.547,1.005,1071.483,202.506
2023-09-28T02:40:00,27.072,0.828,1357.75,108.575
2023-09-28T02:45:00,35.629,0.998,952.222,217.976
2023-09-28T02:50:00,35.143,1.001,715.075,237.652
2023-09-28T02:55:00,35.393,1.003,630.231,360.153
2023-09-28T03:00:00,34.368,0.892,2505.491,241.862
2023-09-28T03:05:00,36.93,0.995,2740.85,241.641
2023-09-28T03:10:00,40.458,0.904,2424.007,246.292
2023-09-28T03:15:00,38.042,0.877,3007.441,125.148
2023-09-28T03:20:00,29.256,0.988,1259.917,112.29
2023-09-28T03:25:00,29.605,1.0,598.988,204.79
2023-09-28T03:30:00,28.829,0.806,554.069,111.808
2023-09-28T03:40:00,25.904,1.002,674.957,98.784
2023-09-28T03:45:00,34.137,0.978,2444.633,290.838
2023-09-28T03:50:00,26.746,0.988,814.215,124.91
2023-09-28T03:55:00,37.827,0.941,2963.11,266.062
2023-09-28T04:00:00,52.853,0.977,1849.34,415.255
2023-09-28T04:05:00,32.741,1.002,1603.646,151.111
2023-09-28T04:10:00,42.567,0.975,1204.008,311.004
2023-09-28T04:15:00,49.52,1.001,2501.204,381.881
2023-09-28T04:20:00,37.674,0.983,2931.598,286.462
2023-09-28T04:25:00,27.059,1.005,250.402,138.459
2023-09-28T04:30:00,30.969,0.976,608.998,201.913
2023-09-28T04:35:00,23.678,0.983,171.167,88.091
2023-09-28T04:40:00,33.773,0.938,1167.167,113.912
2023-09-28T04:45:00,39.064,1.005,1346.602,247.939
2023-09-28T04:50:00,32.724,0.984,2634.879,214.316
2023-09-28T04:55:00,35.055,0.934,520.77,212.65
2023-09-28T05:00:00,35.407,0.932,597.023,234.197
2023-09-28T05:05:00,26.759,0.976,513.662,147.259
2023-09-28T05:10:00,40.884,0.968,4004.645,392.211
2023-09-28T05:15:00,37.711,0.985,2175.109,245.891
2023-09-28T05:20:00,34.625,0.984,626.166,233.727
2023-09-28T05:25:00,37.508,1.003,820.722,231.592
2023-09-28T05:30:00,31.746,1.0,1394.636,194.452
2023-09-28T05:35:00,30.971,1.006,1102.645,141.976
2023-09-28T05:40:00,34.603,0.982,807.971,169.022
2023-09-28T05:45:00,43.591,0.841,3129.284,170.21
2023-09-28T05:50:00,32.559,0.994,1666.213,179.934
2023-09-28T05:55:00,19.536,0.993,1049.444,79.997
2023-09-28T06:00:00,32.1,1.0,1991.493,130.511
2023-09-28T06:05:00,34.547,0.913,1836.492,171.401
2023-09-28T06:10:00,65.545,1.005,9034.827,657.638
2023-09-28T06:15:00,47.616,0.954,2919.809,385.842
2023-09-28T06:20:00,54.231,0.937,5769.0,370.927
2023-09-28T06:25:00,53.341,1.001,4981.635,507.632
2023-09-28T06:30:00,41.838,1.004,1319.804,280.75
2023-09-28T06:35:00,60.657,0.975,1722.038,559.666
2023-09-28T06:40:00,37.207,1.005,1355.716,272.697
2023-09-28T06:45:00,31.336,1.003,813.19,194.413
2023-09-28T06:50:00,30.831,1.004,538.859,195.118
2023-09-28T06:55:00,43.307,0.951,2478.266,300.017
2023-09-28T07:00:00,47.326,1.001,4337.48,529.723
2023-09-28T07:05:00,56.258,0.908,2201.61,432.288
2023-09-28T07:10:00,62.598,0.891,4204.335,454.429
