timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-08T00:00:00,47.885,1.001,932.664,443.348
2023-12-08T00:05:00,42.229,0.992,853.96,361.646
2023-12-08T00:10:00,35.487,0.819,460.685,150.647
2023-12-08T00:15:00,41.551,0.952,590.529,273.053
2023-12-08T00:20:00,50.14,1.004,687.661,559.754
2023-12-08T00:25:00,41.879,0.98,339.611,294.766
2023-12-08T00:35:00,46.307,0.962,629.265,299.489
2023-12-08T00:40:00,43.773,0.967,611.629,317.172
2023-12-08T00:45:00,43.061,1.003,389.926,353.562
2023-12-08T00:50:00,44.761,1.004,453.475,300.226
2023-12-08T00:55:00,42.342,1.002,462.385,330.393
2023-12-08T01:00:00,41.014,1.004,504.986,290.092
2023-12-08T01:05:00,40.789,1.003,224.253,297.336
2023-12-08T01:10:00,42.304,1.005,447.748,297.516
2023-12-08T01:15:00,48.333,1.0,198.647,427.316
2023-12-08T01:20:00,46.804,1.002,264.418,428.448
2023-12-08T01:25:00,39.666,0.936,723.422,260.484
2023-12-08T01:30:00,44.641,0.974,285.041,330.511
2023-12-08T01:35:00,36.49,0.811,622.988,222.021
2023-12-08T01:40:00,40.456,0.996,194.829,280.161
2023-12-08T01:45:00,41.332,0.999,168.435,292.387
2023-12-08T01:50:00,44.952,0.996,244.708,334.097
2023-12-08T01:55:00,46.025,1.002,1613.924,388.602
2023-12-08T02:00:00,46.277,0.905,878.089,270.124
2023-12-08T02:05:00,40.134,1.005,535.609,301.158
2023-12-08T02:10:00,32.127,1.003,379.15,192.148
2023-12-08T02:15:00,36.949,0.998,801.693,285.748
2023-12-08T02:20:00,41.551,1.005,810.979,331.214
2023-12-08T02:25:00,46.18,1.003,506.29,381.344
2023-12-08T02:30:00,44.257,1.004,203.488,359.461
2023-12-08T02:35:00,43.774,0.956,586.575,342.829
2023-12-08T02:40:00,37.162,1.002,197.238,267.68
2023-12-08T02:45:00,38.254,1.005,283.506,271.35
2023-12-08T02:50:00,43.214,1.002,402.729,348.641
2023-12-08T02:55:00,49.524,1.004,224.884,432.755
2023-12-08T03:00:00,54.641,0.948,553.239,530.721
2023-12-08T03:05:00,46.795,0.947,447.02,378.532
2023-12-08T03:10:00,55.381,0.996,278.794,481.144
2023-12-08T03:15:00,52.751,1.004,359.968,460.902
2023-12-08T03:20:00,56.682,1.004,300.48,611.858
2023-12-08T03:25:00,55.219,1.002,442.199,538.475
2023-12-08T03:30:00,48.73,0.932,2050.882,421.244
2023-12-08T03:35:00,43.207,1.005,174.386,262.642
2023-12-08T03:40:00,45.959,1.004,156.052,348.787
2023-12-08T03:45:00,48.549,1.005,259.707,401.217
2023-12-08T03:50:00,44.991,1.003,824.457,327.134
2023-12-08T03:55:00,47.001,0.955,610.716,328.393
2023-12-08T04:00:00,47.031,1.002,512.623,307.327
2023-12-08T04:05:00,50.515,0.969,738.805,435.233
