timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-03T01:05:00,21.129,1.003,341.613,138.08
2023-10-03T01:10:00,26.139,0.844,611.568,100.863
2023-10-03T01:15:00,46.922,0.916,1344.256,519.409
2023-10-03T01:20:00,21.534,0.785,1190.695,77.453
2023-10-03T01:25:00,17.773,0.997,899.45,72.521
2023-10-03T01:30:00,19.738,1.004,207.266,75.43
2023-10-03T01:35:00,21.918,1.004,151.836,108.648
2023-10-03T01:40:00,25.321,0.984,522.347,97.186
2023-10-03T01:45:00,34.054,0.986,2806.148,259.352
2023-10-03T01:50:00,33.061,0.973,613.313,177.298
2023-10-03T01:55:00,27.96,0.999,562.122,172.71
2023-10-03T02:00:00,25.297,1.005,269.26,157.011
2023-10-03T02:05:00,26.561,0.955,2582.279,122.522
2023-10-03T02:10:00,22.444,0.998,1443.997,111.292
2023-10-03T02:15:00,32.517,1.003,2568.997,218.489
2023-10-03T02:20:00,22.5,1.002,2182.892,177.419
2023-10-03T02:25:00,34.669,0.985,2485.492,157.736
2023-10-03T02:30:00,28.654,1.003,2202.722,182.152
2023-10-03T02:35:00,28.098,0.971,1147.305,180.709
2023-10-03T02:40:00,19.885,1.001,200.99,96.981
2023-10-03T02:45:00,22.014,0.989,590.519,148.12
2023-10-03T02:50:00,20.359,1.001,231.227,108.887
2023-10-03T02:55:00,20.544,1.004,359.189,117.165
2023-10-03T03:00:00,21.253,1.0,364.235,117.581
2023-10-03T03:05:00,22.054,1.004,157.834,135.666
2023-10-03T03:10:00,22.466,1.002,291.286,118.082
2023-10-03T03:15:00,32.52,0.963,735.534,227.074
2023-10-03T03:20:00,27.904,0.952,1770.726,176.155
2023-10-03T03:25:00,15.632,1.002,116.902,50.781
2023-10-03T03:30:00,24.213,1.004,406.526,148.648
2023-10-03T03:35:00,24.624,0.982,1587.056,99.727
2023-10-03T03:40:00,22.185,1.003,462.862,107.452
2023-10-03T03:45:00,25.372,1.004,1226.001,113.966
2023-10-03T03:50:00,33.799,0.869,1880.445,101.788
2023-10-03T03:55:00,40.005,1.001,2699.453,405.835
2023-10-03T04:00:00,32.13,0.954,2301.367,205.493
2023-10-03T04:05:00,20.43,1.004,1288.736,131.227
2023-10-03T04:10:00,25.268,0.991,2546.286,130.352
2023-10-03T04:15:00,26.63,0.987,3460.072,166.601
2023-10-03T04:20:00,34.015,0.928,2410.203,106.053
2023-10-03T04:25:00,24.442,1.004,877.075,110.725
2023-10-03T04:30:00,22.349,0.948,587.001,99.175
2023-10-03T04:35:00,20.165,1.004,447.632,109.889
2023-10-03T04:40:00,23.737,1.003,212.52,101.405
2023-10-03T04:45:00,21.088,1.002,341.44,93.173
2023-10-03T04:50:00,25.223,0.967,721.45,101.809
2023-10-03T04:55:00,22.983,1.004,583.207,79.661
2023-10-03T05:00:00,34.174,0.921,3736.058,250.204
2023-10-03T05:05:00,43.233,0.848,7853.168,317.833
2023-10-03T05:10:00,50.224,0.848,2995.907,289.51
2023-10-03T05:15:00,24.311,0.909,566.279,63.33
2023-10-03T05:20:00,34.71,1.005,548.408,348.265
2023-10-03T05:25:00,29.525,1.003,379.678,182.836
2023-10-03T05:30:00,24.354,1.003,412.546,97.89
2023-10-03T05:35:00,24.429,1.004,317.34,102.316
2023-10-03T05:40:00,25.757,0.976,783.131,116.353
2023-10-03T05:45:00,42.43,1.003,1592.021,262.026
2023-10-03T05:50:00,28.532,1.006,2238.388,127.224
2023-10-03T05:55:00,36.22,1.001,2585.288,180.635
2023-10-03T06:00:00,31.166,0.968,1242.261,112.448
2023-10-03T06:05:00,38.379,1.002,2000.203,214.126
2023-10-03T06:10:00,28.723,0.968,1140.441,168.232
2023-10-03T06:15:00,31.237,0.976,2070.558,110.75
2023-10-03T06:20:00,46.429,0.955,4571.999,270.576
2023-10-03T06:25:00,38.082,0.976,1610.006,174.497
2023-10-03T06:30:00,32.723,0.988,1501.265,82.737
2023-10-03T06:35:00,38.329,1.004,1716.034,204.289
2023-10-03T06:40:00,37.579,0.891,2157.345,158.914
2023-10-03T06:45:00,39.897,1.005,4305.721,309.488
2023-10-03T06:50:00,42.858,0.938,4399.913,276.7
2023-10-03T06:55:00,26.181,1.002,2903.609,161.74
2023-10-03T07:00:00,61.423,0.834,10790.758,327.095
2023-10-03T07:10:00,35.657,0.982,2058.813,191.487
2023-10-03T07:15:00,36.643,0.792,2005.613,131.454
2023-10-03T07:20:00,27.31,0.952,1067.734,157.964
2023-10-03T07:25:00,35.91,0.904,903.855,248.162
2023-10-03T07:30:00,38.869,0.817,1457.655,211.68
2023-10-03T07:35:00,25.73,0.74,1465.679,478.135
