timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-16T00:00:00,42.053,0.976,614.469,247.627
2023-12-16T00:05:00,44.593,0.993,121.534,314.425
2023-12-16T00:10:00,48.789,1.003,321.235,369.678
2023-12-16T00:15:00,62.748,1.004,329.494,553.723
2023-12-16T00:20:00,53.568,0.953,451.501,404.076
2023-12-16T00:25:00,40.717,0.945,344.576,284.157
2023-12-16T00:30:00,43.367,1.003,1241.176,259.21
2023-12-16T00:35:00,45.021,1.003,502.927,300.149
2023-12-16T00:40:00,41.124,0.969,584.815,186.42
2023-12-16T00:45:00,45.259,0.998,1343.565,344.446
2023-12-16T00:50:00,42.959,1.001,180.768,351.976
2023-12-16T00:55:00,38.44,1.004,459.831,218.758
2023-12-16T01:00:00,39.375,0.937,1030.152,271.899
2023-12-16T01:05:00,42.732,1.003,153.823,250.439
2023-12-16T01:10:00,40.345,0.974,878.832,213.443
2023-12-16T01:15:00,44.232,0.951,1272.711,276.193
2023-12-16T01:20:00,37.403,1.004,402.664,203.885
2023-12-16T01:25:00,43.232,1.004,247.521,209.459
2023-12-16T01:30:00,44.432,0.826,1826.835,210.371
2023-12-16T01:35:00,46.621,0.991,594.084,353.803
2023-12-16T01:40:00,49.607,0.952,420.009,298.384
2023-12-16T01:45:00,57.945,0.891,1957.556,466.007
2023-12-16T01:50:00,47.937,1.005,1431.982,270.881
2023-12-16T01:55:00,55.725,0.985,1064.343,428.825
2023-12-16T02:00:00,63.782,1.001,224.928,533.986
2023-12-16T02:05:00,70.901,0.986,403.971,670.16
2023-12-16T02:10:00,69.977,1.006,276.115,611.553
2023-12-16T02:15:00,57.241,0.929,167.001,496.216
2023-12-16T02:20:00,49.36,1.005,692.472,315.697
2023-12-16T02:25:00,50.296,0.961,461.019,355.948
2023-12-16T02:30:00,43.297,0.959,1225.566,334.684
2023-12-16T02:35:00,47.509,0.992,377.723,361.239
2023-12-16T02:40:00,55.983,1.008,569.57,517.023
2023-12-16T02:45:00,47.392,0.957,401.96,326.142
2023-12-16T02:50:00,47.799,0.996,1044.513,325.964
2023-12-16T02:55:00,47.171,1.001,304.166,297.536
2023-12-16T03:00:00,49.744,1.004,249.022,323.877
2023-12-16T03:05:00,58.098,0.999,289.441,491.3
2023-12-16T03:10:00,57.949,0.993,490.314,358.663
2023-12-16T03:15:00,52.896,1.004,198.484,359.052
2023-12-16T03:20:00,55.321,1.003,229.52,422.217
2023-12-16T03:25:00,78.641,0.932,1297.825,512.963
2023-12-16T03:30:00,97.272,0.939,5049.68,820.233
2023-12-16T03:35:00,67.814,1.0,405.895,740.152
2023-12-16T03:40:00,66.272,0.976,1024.207,645.376
2023-12-16T03:45:00,63.104,1.006,751.076,674.713
2023-12-16T03:50:00,56.306,0.954,535.198,309.525
2023-12-16T03:55:00,67.673,0.99,1301.296,618.237
2023-12-16T04:00:00,62.871,0.912,1088.94,475.54
2023-12-16T04:05:00,42.429,1.001,619.716,295.279
2023-12-16T04:10:00,46.164,0.988,361.274,294.03
2023-12-16T04:15:00,47.198,1.006,755.255,306.179
2023-12-16T04:20:00,46.259,1.002,680.207,309.448
2023-12-16T04:25:00,50.172,1.004,359.298,317.929
2023-12-16T04:30:00,45.66,0.947,768.332,382.068
2023-12-16T04:35:00,55.283,1.002,431.906,352.724
2023-12-16T04:40:00,61.104,0.881,1282.874,496.354
2023-12-16T04:45:00,63.797,0.938,642.901,588.375
2023-12-16T04:50:00,68.618,1.001,1022.657,535.274
2023-12-16T04:55:00,58.458,0.982,577.09,486.075
2023-12-16T05:00:00,57.061,1.002,455.492,493.831
2023-12-16T05:05:00,55.791,1.004,376.202,452.468
2023-12-16T05:10:00,58.283,1.001,610.723,431.736
2023-12-16T05:15:00,68.611,0.969,372.553,495.526
2023-12-16T05:20:00,64.362,1.003,373.211,357.562
2023-12-16T05:25:00,74.615,0.947,613.591,686.874
2023-12-16T05:30:00,80.331,0.945,346.605,512.669
2023-12-16T05:35:00,49.975,0.988,362.869,374.233
2023-12-16T05:40:00,63.336,0.995,328.992,485.433
2023-12-16T05:45:00,47.959,1.004,364.515,285.742
2023-12-16T05:50:00,49.105,0.932,767.573,400.747
2023-12-16T05:55:00,47.331,0.982,438.691,322.915
2023-12-16T06:00:00,47.428,1.003,403.387,390.548
2023-12-16T06:05:00,51.605,0.999,661.153,464.866
2023-12-16T06:10:00,51.114,1.001,361.238,356.08
2023-12-16T06:15:00,54.925,0.995,395.51,352.021
2023-12-16T06:20:00,47.685,1.002,382.756,294.861
2023-12-16T06:25:00,45.424,1.003,240.988,339.067
2023-12-16T06:30:00,66.56,0.944,359.771,258.619
2023-12-16T06:35:00,69.692,1.007,878.391,471.187
2023-12-16T06:40:00,61.597,0.947,315.562,497.174
2023-12-16T06:45:00,70.719,0.998,637.358,593.115
2023-12-16T06:50:00,75.811,0.99,527.827,560.743
2023-12-16T06:55:00,56.043,0.957,246.457,375.603
2023-12-16T07:00:00,58.219,1.003,2662.438,399.006
2023-12-16T07:05:00,50.801,0.98,1725.411,378.406
2023-12-16T07:10:00,73.492,1.003,462.575,521.907
2023-12-16T07:15:00,54.561,0.952,903.793,383.622
2023-12-16T07:20:00,43.142,0.936,1502.491,224.642
2023-12-16T07:25:00,52.778,0.955,533.511,327.204
2023-12-16T07:30:00,58.773,0.907,1749.912,459.596
2023-12-16T07:35:00,49.232,1.005,458.893,265.741
2023-12-16T07:40:00,47.701,0.996,198.614,286.667
2023-12-16T07:45:00,45.69,1.002,451.189,275.785
2023-12-16T07:50:00,44.235,0.952,238.589,253.247
2023-12-16T07:55:00,58.953,0.998,328.439,468.13
2023-12-16T08:00:00,53.079,0.972,955.261,401.074
2023-12-16T08:05:00,54.098,1.0,320.44,405.269
2023-12-16T08:10:00,52.146,0.974,1534.984,355.977
2023-12-16T08:15:00,51.884,0.973,858.932,282.931
2023-12-16T08:20:00,70.115,0.792,2085.351,652.148
