timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-23T00:00:00,41.077,1.0,380.877,295.239
2023-12-23T00:10:00,113.978,0.946,466.935,1791.184
2023-12-23T00:15:00,92.901,0.923,631.146,1335.051
2023-12-23T00:25:00,48.832,0.988,213.486,401.529
2023-12-23T00:30:00,48.192,0.953,398.433,391.104
2023-12-23T00:35:00,38.844,0.959,736.386,270.291
2023-12-23T00:40:00,36.114,0.985,232.533,228.461
2023-12-23T00:45:00,37.748,1.001,378.401,204.686
2023-12-23T00:50:00,38.196,0.948,383.804,200.044
2023-12-23T00:55:00,36.832,0.953,1501.92,342.101
2023-12-23T01:00:00,37.539,0.825,1759.819,338.352
2023-12-23T01:05:00,37.999,0.925,1596.505,269.473
2023-12-23T01:10:00,39.396,0.916,866.227,300.76
2023-12-23T01:15:00,40.528,0.946,417.358,256.874
2023-12-23T01:20:00,42.935,1.0,241.139,303.759
2023-12-23T01:25:00,38.268,0.959,235.733,317.983
2023-12-23T01:30:00,32.081,0.91,308.233,159.29
2023-12-23T01:35:00,33.046,0.877,250.227,178.384
2023-12-23T01:40:00,42.821,0.927,559.432,601.975
2023-12-23T01:45:00,48.589,0.807,523.12,241.021
2023-12-23T01:50:00,55.268,1.0,184.799,488.259
2023-12-23T01:55:00,52.474,0.948,208.886,444.147
2023-12-23T02:00:00,42.843,0.923,734.394,307.629
2023-12-23T02:05:00,41.509,1.005,328.874,307.948
2023-12-23T02:10:00,43.062,0.774,367.592,308.128
2023-12-23T02:15:00,54.091,0.928,868.442,453.211
2023-12-23T02:20:00,44.556,0.977,372.629,262.092
2023-12-23T02:25:00,48.946,0.938,767.458,304.015
2023-12-23T02:30:00,52.91,0.999,336.659,436.05
2023-12-23T02:35:00,41.707,0.906,360.912,305.766
2023-12-23T02:40:00,48.516,0.901,1291.128,238.493
2023-12-23T02:45:00,48.186,1.005,896.914,403.662
2023-12-23T02:50:00,46.095,1.0,736.941,287.962
2023-12-23T02:55:00,43.656,0.997,786.205,289.166
2023-12-23T03:00:00,50.485,0.796,1133.485,334.705
2023-12-23T03:05:00,47.971,1.002,514.006,519.397
2023-12-23T03:10:00,49.054,0.91,207.05,424.172
2023-12-23T03:15:00,49.169,0.997,532.244,348.397
2023-12-23T03:20:00,50.876,0.892,324.108,361.765
2023-12-23T03:25:00,42.436,1.0,266.401,277.895
2023-12-23T03:30:00,46.304,0.887,289.271,337.206
2023-12-23T03:35:00,47.521,0.916,880.002,298.214
2023-12-23T03:40:00,57.711,1.0,432.964,522.562
2023-12-23T03:45:00,57.09,1.004,433.589,553.694
2023-12-23T03:50:00,55.792,0.994,342.629,534.083
2023-12-23T03:55:00,57.751,0.954,876.374,431.32
2023-12-23T04:00:00,50.418,0.893,751.39,541.736
2023-12-23T04:05:00,53.922,0.9,745.089,294.047
2023-12-23T04:10:00,46.817,1.006,229.561,286.919
2023-12-23T04:15:00,45.837,0.869,1217.199,462.733
2023-12-23T04:20:00,45.218,0.986,495.887,320.263
2023-12-23T04:25:00,45.002,0.933,152.504,253.971
2023-12-23T04:30:00,49.523,0.986,463.165,391.291
2023-12-23T04:35:00,56.281,1.004,776.727,525.315
2023-12-23T04:40:00,54.773,0.998,1077.696,466.941
2023-12-23T04:45:00,48.506,0.95,902.256,315.833
2023-12-23T04:50:00,38.309,0.957,522.894,201.968
2023-12-23T04:55:00,43.414,0.88,544.909,296.525
2023-12-23T05:00:00,44.713,0.918,191.401,303.041
2023-12-23T05:05:00,51.398,1.001,587.852,421.053
2023-12-23T05:10:00,59.096,1.002,695.883,651.177
2023-12-23T05:15:00,55.567,0.941,731.929,609.998
2023-12-23T05:20:00,65.956,0.953,813.033,692.865
2023-12-23T05:25:00,52.299,0.941,505.596,453.403
2023-12-23T05:30:00,52.094,0.987,731.522,538.879
2023-12-23T05:35:00,52.742,0.987,812.983,360.964
2023-12-23T05:40:00,49.214,0.99,442.724,388.741
2023-12-23T05:45:00,50.203,0.997,576.717,302.966
2023-12-23T05:50:00,46.451,1.003,328.763,285.988
2023-12-23T05:55:00,45.165,0.992,581.308,307.645
2023-12-23T06:00:00,37.185,1.004,1040.84,265.34
2023-12-23T06:05:00,42.08,1.0,558.643,335.09
2023-12-23T06:10:00,37.672,0.987,911.916,242.769
2023-12-23T06:15:00,35.262,0.968,419.316,226.025
2023-12-23T06:20:00,47.921,1.0,206.085,348.465
2023-12-23T06:25:00,38.716,0.995,286.118,225.226
2023-12-23T06:30:00,38.041,0.989,391.817,229.084
2023-12-23T06:35:00,29.625,0.996,282.521,144.346
2023-12-23T06:40:00,34.795,1.0,201.976,153.997
2023-12-23T06:45:00,31.256,0.995,207.651,170.314
2023-12-23T06:50:00,38.151,1.002,272.256,175.966
2023-12-23T06:55:00,37.936,0.988,145.004,229.824
2023-12-23T07:00:00,43.451,0.959,988.663,332.531
2023-12-23T07:05:00,42.902,1.004,897.575,317.692
2023-12-23T07:10:00,41.397,0.987,300.346,245.394
2023-12-23T07:15:00,46.785,1.005,226.391,290.729
2023-12-23T07:20:00,54.985,0.99,3075.362,427.31
2023-12-23T07:25:00,47.538,1.0,468.555,413.48
2023-12-23T07:30:00,52.212,0.938,3510.718,434.781
2023-12-23T07:35:00,53.709,1.005,295.457,494.603
2023-12-23T07:40:00,57.678,1.002,645.909,447.404
2023-12-23T07:45:00,68.825,0.98,981.832,742.021
2023-12-23T07:50:00,51.354,0.966,668.216,313.671
2023-12-23T07:55:00,48.315,0.969,2836.004,342.523
2023-12-23T08:00:00,51.002,0.993,1163.579,300.68
2023-12-23T08:05:00,56.394,1.005,589.431,464.915
2023-12-23T08:10:00,45.71,0.948,832.82,327.583
2023-12-23T08:15:00,54.915,0.872,526.146,470.556
2023-12-23T08:20:00,58.414,0.993,3009.736,691.224
2023-12-23T08:25:00,56.032,0.994,465.484,640.995
2023-12-23T08:30:00,48.841,0.982,4011.45,482.506
2023-12-23T08:35:00,43.915,0.962,570.919,227.413
2023-12-23T08:40:00,45.356,0.983,233.739,312.271
2023-12-23T08:45:00,43.651,0.945,685.184,300.954
2023-12-23T08:50:00,49.553,0.99,324.018,409.902
2023-12-23T08:55:00,43.801,0.996,425.76,308.555
2023-12-23T09:00:00,42.667,0.995,405.325,263.907
2023-12-23T09:05:00,45.115,0.983,236.151,312.301
2023-12-23T09:10:00,42.148,0.998,238.127,252.27
2023-12-23T09:15:00,43.259,0.956,1024.831,349.433
2023-12-23T09:20:00,38.672,0.996,450.384,324.959
2023-12-23T09:25:00,46.544,0.957,357.883,298.165
2023-12-23T09:30:00,41.37,1.004,838.076,265.515
2023-12-23T09:35:00,38.558,0.987,596.144,223.301
2023-12-23T09:40:00,37.731,1.004,371.865,237.434
2023-12-23T09:45:00,41.178,1.006,691.43,252.14
2023-12-23T09:50:00,40.584,0.938,485.934,234.368
2023-12-23T09:55:00,45.44,1.003,849.034,346.33
2023-12-23T10:00:00,44.205,0.999,413.472,240.124
2023-12-23T10:05:00,44.403,0.989,1913.684,343.358
