timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-04T02:45:00,60.993,1.006,216.641,553.322
2023-12-04T02:50:00,58.449,0.995,405.932,513.427
2023-12-04T02:55:00,56.03,1.005,359.607,514.805
2023-12-04T03:00:00,55.715,0.746,481.529,266.791
2023-12-04T03:05:00,55.891,1.006,446.544,378.636
2023-12-04T03:10:00,54.839,1.004,259.392,463.657
2023-12-04T03:15:00,52.569,1.001,262.971,360.234
2023-12-04T03:20:00,53.477,1.006,142.252,453.824
2023-12-04T03:25:00,51.006,1.002,392.315,391.778
2023-12-04T03:30:00,51.465,1.004,635.475,397.135
2023-12-04T03:35:00,47.604,0.971,392.092,364.568
2023-12-04T03:40:00,47.177,1.004,597.351,369.248
2023-12-04T03:45:00,51.629,1.003,620.534,354.969
2023-12-04T03:50:00,51.671,1.002,1044.662,409.914
2023-12-04T03:55:00,62.568,1.006,1074.929,618.075
2023-12-04T04:00:00,61.211,1.001,789.763,477.575
2023-12-04T04:05:00,55.472,0.998,839.589,540.057
2023-12-04T04:10:00,61.669,1.004,1082.733,404.506
2023-12-04T04:15:00,43.548,0.943,436.234,338.363
2023-12-04T04:20:00,43.666,1.001,231.405,356.82
2023-12-04T04:25:00,42.111,0.997,181.612,250.773
2023-12-04T04:30:00,48.229,1.006,534.336,337.381
2023-12-04T04:35:00,47.129,1.001,204.259,322.808
2023-12-04T04:40:00,48.33,1.006,284.829,371.693
2023-12-04T04:45:00,49.68,1.003,136.937,337.393
2023-12-04T04:50:00,47.303,1.002,424.805,278.351
2023-12-04T04:55:00,52.188,0.931,316.634,329.831
2023-12-04T05:00:00,49.278,1.004,591.204,343.497
2023-12-04T05:05:00,48.688,1.002,232.373,292.301
2023-12-04T05:10:00,53.004,1.005,459.377,337.723
2023-12-04T05:15:00,52.645,1.004,237.57,423.802
2023-12-04T05:20:00,58.97,0.95,1084.88,461.165
2023-12-04T05:25:00,73.557,1.006,774.092,816.008
2023-12-04T05:30:00,74.703,1.002,1058.196,752.825
2023-12-04T05:35:00,88.325,1.006,2352.34,661.59
2023-12-04T05:40:00,58.041,1.001,1487.142,511.432
2023-12-04T05:45:00,74.767,1.006,656.793,599.188
2023-12-04T05:50:00,61.454,0.942,2134.557,568.907
2023-12-04T05:55:00,41.606,1.001,648.616,342.962
2023-12-04T06:00:00,49.784,1.006,614.705,424.542
2023-12-04T06:05:00,60.799,1.002,448.889,523.578
2023-12-04T06:10:00,55.558,0.998,716.203,390.336
2023-12-04T06:15:00,60.354,0.99,288.193,391.456
2023-12-04T06:20:00,66.256,0.968,2976.372,431.092
2023-12-04T06:25:00,77.781,0.896,1596.733,649.826
2023-12-04T06:30:00,79.558,1.002,671.086,927.819
2023-12-04T06:35:00,76.952,0.998,808.282,806.135
2023-12-04T06:40:00,84.683,1.004,269.931,847.179
2023-12-04T06:45:00,94.819,0.995,504.066,1214.325
2023-12-04T06:50:00,81.448,0.96,638.889,841.308
2023-12-04T06:55:00,62.417,1.002,597.095,451.822
2023-12-04T07:00:00,62.272,1.005,1149.825,464.45
2023-12-04T07:05:00,63.338,0.958,689.553,591.344
2023-12-04T07:10:00,68.695,1.004,442.424,607.632
2023-12-04T07:15:00,72.79,0.991,806.158,635.357
2023-12-04T07:20:00,64.729,0.953,894.255,380.442
2023-12-04T07:25:00,67.651,1.006,897.035,635.219
2023-12-04T07:30:00,52.291,1.002,1604.432,430.391
2023-12-04T07:35:00,60.577,1.005,1601.06,500.268
2023-12-04T07:40:00,55.932,0.971,835.909,476.129
2023-12-04T07:45:00,58.659,1.004,529.263,424.672
2023-12-04T07:50:00,57.684,1.001,622.467,405.603
2023-12-04T07:55:00,57.502,1.005,229.932,423.792
2023-12-04T08:00:00,51.552,0.952,300.09,274.485
2023-12-04T08:05:00,55.603,1.004,867.793,467.489
2023-12-04T08:10:00,57.89,0.962,516.788,572.787
2023-12-04T08:15:00,63.008,1.004,572.03,483.636
2023-12-04T08:20:00,63.561,0.983,781.459,602.185
2023-12-04T08:25:00,76.137,1.003,510.92,677.113
2023-12-04T08:30:00,78.562,1.003,1865.396,709.186
2023-12-04T08:35:00,74.09,1.003,1028.957,676.928
2023-12-04T08:40:00,70.293,0.922,1044.494,665.525
2023-12-04T08:45:00,63.381,1.004,1076.256,517.771
2023-12-04T08:50:00,68.558,1.003,640.542,626.44
2023-12-04T08:55:00,51.055,0.938,671.218,298.46
2023-12-04T09:00:00,55.545,0.922,582.518,483.444
2023-12-04T09:05:00,61.421,1.004,519.59,501.343
2023-12-04T09:15:00,65.486,0.789,168.91,502.988
