timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-22T00:10:00,30.488,0.711,2289.341,234.112
2023-12-22T00:15:00,24.487,0.793,487.19,64.702
2023-12-22T00:20:00,19.021,0.991,231.012,98.7
2023-12-22T00:25:00,22.702,0.989,544.637,108.614
2023-12-22T00:30:00,24.544,1.005,1099.278,148.635
2023-12-22T00:35:00,28.499,0.963,741.978,126.465
2023-12-22T00:40:00,30.602,0.865,3061.406,302.758
2023-12-22T00:45:00,31.264,0.91,2050.9,214.811
2023-12-22T00:50:00,35.834,0.999,630.856,171.87
2023-12-22T00:55:00,42.148,0.993,1038.403,370.179
2023-12-22T01:00:00,46.666,1.003,1424.425,353.52
2023-12-22T01:05:00,51.817,0.897,2127.23,317.409
2023-12-22T01:10:00,40.726,0.903,1521.535,811.654
2023-12-22T01:15:00,30.369,0.941,2015.86,177.892
2023-12-22T01:20:00,24.903,0.993,911.092,121.103
2023-12-22T01:25:00,21.301,0.977,1228.453,95.647
2023-12-22T01:30:00,27.019,1.0,1878.134,108.373
2023-12-22T01:35:00,27.319,0.947,1456.999,226.035
2023-12-22T01:40:00,20.279,1.001,456.985,77.579
2023-12-22T01:45:00,21.675,0.986,225.137,86.679
2023-12-22T01:50:00,19.613,0.945,140.707,61.489
2023-12-22T01:55:00,30.386,1.002,394.006,168.923
2023-12-22T02:00:00,28.431,1.003,64.971,193.209
2023-12-22T02:05:00,28.818,1.006,267.239,211.729
2023-12-22T02:10:00,40.557,1.003,295.084,435.054
2023-12-22T02:15:00,46.423,0.92,2097.677,312.84
2023-12-22T02:20:00,30.471,0.933,1106.247,133.585
2023-12-22T02:25:00,27.789,0.995,103.696,136.179
2023-12-22T02:30:00,23.034,0.994,81.364,90.77
2023-12-22T02:35:00,20.921,0.997,128.416,90.554
2023-12-22T02:40:00,33.197,0.961,3575.417,293.326
2023-12-22T02:45:00,26.555,1.002,152.53,136.328
2023-12-22T02:50:00,33.614,0.873,3115.089,192.138
2023-12-22T02:55:00,42.316,0.975,3565.634,155.997
2023-12-22T03:00:00,42.938,1.005,2746.512,264.955
2023-12-22T03:05:00,44.756,0.988,2960.175,274.384
2023-12-22T03:10:00,47.437,1.004,3227.496,397.61
2023-12-22T03:15:00,59.913,0.999,3908.874,535.748
2023-12-22T03:20:00,45.704,0.991,1617.486,498.097
2023-12-22T03:25:00,66.108,0.931,5949.121,799.626
2023-12-22T03:30:00,43.246,0.996,1153.916,182.355
2023-12-22T03:35:00,49.645,1.003,1418.892,256.51
2023-12-22T03:40:00,26.241,0.978,459.818,126.236
2023-12-22T03:45:00,18.082,1.001,215.327,44.82
2023-12-22T03:50:00,18.833,1.0,231.992,60.833
2023-12-22T03:55:00,18.411,0.993,193.316,74.126
2023-12-22T04:00:00,20.281,0.973,408.33,70.917
2023-12-22T04:05:00,25.017,1.0,72.638,108.606
2023-12-22T04:10:00,22.301,0.997,176.825,93.653
2023-12-22T04:15:00,23.055,1.003,176.272,84.017
2023-12-22T04:20:00,45.842,1.004,1604.939,584.793
2023-12-22T04:25:00,44.121,0.964,2074.439,445.318
2023-12-22T04:30:00,18.962,1.004,190.654,66.836
2023-12-22T04:35:00,24.581,0.975,118.571,84.987
2023-12-22T04:40:00,24.6,0.992,110.582,124.352
2023-12-22T04:45:00,25.29,0.943,165.112,130.907
2023-12-22T04:50:00,23.452,0.998,527.024,100.714
2023-12-22T04:55:00,20.614,0.972,583.524,68.268
2023-12-22T05:00:00,43.486,0.902,1902.735,271.869
2023-12-22T05:05:00,54.458,1.006,2211.533,460.842
2023-12-22T05:10:00,48.449,0.987,4254.409,392.222
2023-12-22T05:15:00,43.038,0.968,2862.676,254.995
2023-12-22T05:20:00,46.833,0.978,3221.794,312.392
2023-12-22T05:25:00,49.585,1.006,4532.82,337.874
2023-12-22T05:30:00,46.673,0.908,3123.459,576.913
2023-12-22T05:35:00,56.192,1.004,4262.187,441.318
2023-12-22T05:40:00,48.886,0.971,2280.935,357.57
2023-12-22T05:45:00,22.677,0.993,116.726,99.362
2023-12-22T05:50:00,26.816,0.925,1334.669,93.572
2023-12-22T05:55:00,49.237,1.006,3069.062,334.633
2023-12-22T06:00:00,42.633,0.994,648.118,239.077
2023-12-22T06:05:00,33.69,0.997,1198.373,189.037
2023-12-22T06:10:00,39.112,1.005,1009.54,199.849
2023-12-22T06:15:00,26.916,0.958,793.899,102.406
2023-12-22T06:20:00,36.409,0.784,2850.356,164.348
2023-12-22T06:40:00,35.583,0.947,2029.652,115.02
2023-12-22T06:45:00,63.952,0.967,5443.229,495.603
2023-12-22T06:50:00,103.684,0.962,6118.373,1252.793
2023-12-22T06:55:00,63.419,0.951,1565.752,807.552
2023-12-22T07:00:00,25.913,0.926,1711.24,294.213
2023-12-22T23:40:00,43.103,0.958,235.031,290.445
2023-12-22T23:50:00,48.97,0.959,413.362,330.113
2023-12-22T23:55:00,45.483,0.918,308.744,374.46
