timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-14T00:30:00,45.352,0.707,646.145,206.617
2023-10-14T00:35:00,30.624,1.0,592.613,200.847
2023-10-14T00:40:00,34.157,0.98,711.442,337.237
2023-10-14T00:45:00,27.058,0.871,383.632,147.784
2023-10-14T00:50:00,35.172,0.844,471.546,180.94
2023-10-14T00:55:00,37.897,0.915,487.841,253.036
2023-10-14T01:00:00,22.932,0.934,196.974,118.447
2023-10-14T01:05:00,24.343,0.975,178.525,139.117
2023-10-14T01:10:00,24.656,0.914,923.375,94.707
2023-10-14T01:15:00,20.814,1.001,130.766,123.113
2023-10-14T01:20:00,23.83,0.991,453.163,123.413
2023-10-14T01:25:00,25.137,0.927,2027.493,588.673
2023-10-14T01:30:00,30.396,0.983,1295.47,197.745
2023-10-14T01:35:00,25.985,0.993,329.752,140.618
2023-10-14T01:45:00,39.523,0.831,810.192,417.066
2023-10-14T01:50:00,32.31,1.005,334.311,230.155
2023-10-14T01:55:00,24.357,0.964,229.253,120.532
2023-10-14T02:00:00,21.424,0.93,378.939,118.337
2023-10-14T02:05:00,34.041,0.861,216.283,148.669
2023-10-14T02:10:00,29.891,1.003,252.408,187.418
2023-10-14T02:15:00,31.76,0.976,772.287,206.789
2023-10-14T02:20:00,39.362,1.002,2234.75,249.069
2023-10-14T02:25:00,36.49,1.003,1630.123,332.154
2023-10-14T02:30:00,37.225,1.003,1645.106,184.686
2023-10-14T02:35:00,35.993,1.004,2386.252,284.666
2023-10-14T02:40:00,24.503,0.931,892.21,101.648
2023-10-14T02:45:00,31.68,0.968,2084.271,119.533
2023-10-14T02:50:00,32.613,0.948,2768.348,155.4
2023-10-14T02:55:00,43.869,0.935,1903.041,346.547
2023-10-14T03:00:00,47.801,0.997,1933.317,374.44
2023-10-14T03:05:00,42.188,1.003,2201.598,382.915
2023-10-14T03:10:00,33.279,0.82,480.756,166.54
2023-10-14T03:15:00,37.229,0.873,3121.146,305.706
2023-10-14T03:20:00,40.439,1.001,789.476,238.613
2023-10-14T03:25:00,25.158,0.995,411.334,115.18
2023-10-14T03:30:00,21.503,1.003,469.768,99.333
2023-10-14T03:35:00,18.614,1.003,210.083,67.386
2023-10-14T03:40:00,24.478,0.945,904.065,81.418
2023-10-14T03:45:00,23.622,1.0,291.713,126.67
2023-10-14T03:50:00,24.658,1.002,585.756,139.052
2023-10-14T03:55:00,24.255,1.004,320.773,117.518
2023-10-14T04:00:00,29.43,1.003,520.939,193.177
2023-10-14T04:05:00,29.2,1.003,294.86,143.764
2023-10-14T04:10:00,30.45,0.997,148.56,171.235
2023-10-14T04:15:00,33.398,1.005,428.961,180.063
2023-10-14T04:20:00,36.541,0.985,616.45,244.681
2023-10-14T04:25:00,42.693,0.956,1644.283,335.538
2023-10-14T04:30:00,39.938,1.002,203.501,290.112
2023-10-14T04:35:00,40.881,0.991,793.466,241.573
2023-10-14T04:40:00,30.914,0.966,498.34,147.022
2023-10-14T04:45:00,38.451,0.957,2184.76,304.852
2023-10-14T04:50:00,43.782,0.782,496.507,164.176
2023-10-14T04:55:00,44.575,0.847,2175.758,268.663
2023-10-14T05:00:00,40.962,1.006,288.795,214.648
2023-10-14T05:05:00,40.075,1.001,741.779,272.657
2023-10-14T05:10:00,39.426,1.006,248.969,237.996
2023-10-14T05:15:00,41.978,0.995,302.406,269.124
2023-10-14T05:20:00,48.195,0.999,975.786,381.909
2023-10-14T05:25:00,45.068,1.003,808.896,323.457
2023-10-14T05:30:00,44.61,1.003,521.042,250.499
2023-10-14T05:35:00,38.889,1.003,832.194,246.315
2023-10-14T05:40:00,37.497,1.005,522.972,264.332
2023-10-14T05:45:00,39.631,0.963,884.212,292.004
2023-10-14T05:50:00,43.9,1.003,280.63,274.713
2023-10-14T05:55:00,38.058,1.004,217.058,252.446
2023-10-14T06:00:00,42.891,0.99,316.04,296.627
2023-10-14T06:05:00,42.168,0.909,1504.124,282.631
2023-10-14T06:10:00,30.493,1.003,275.285,174.581
2023-10-14T06:15:00,37.51,1.006,735.688,285.219
2023-10-14T06:20:00,34.147,0.979,406.249,211.034
2023-10-14T06:25:00,35.997,0.961,221.841,252.31
2023-10-14T06:30:00,41.983,0.981,562.382,235.872
2023-10-14T06:35:00,41.727,1.004,1004.935,226.476
2023-10-14T06:40:00,45.224,0.971,1003.391,381.952
2023-10-14T06:45:00,38.863,1.006,497.842,310.467
2023-10-14T06:50:00,42.332,0.953,498.794,294.087
2023-10-14T06:55:00,49.772,0.942,805.829,331.31
2023-10-14T07:00:00,49.98,1.003,1152.244,393.24
2023-10-14T07:05:00,44.832,0.959,801.063,278.638
2023-10-14T07:10:00,37.635,1.003,1081.57,281.649
2023-10-14T07:15:00,38.16,1.006,560.401,230.549
2023-10-14T07:20:00,33.584,0.999,355.369,198.601
2023-10-14T07:25:00,35.865,0.976,401.773,234.909
2023-10-14T07:30:00,37.506,0.963,644.148,283.401
2023-10-14T07:35:00,39.395,1.002,851.932,203.264
2023-10-14T07:40:00,40.146,0.956,1020.935,257.348
2023-10-14T07:45:00,42.305,1.003,778.572,255.373
2023-10-14T07:50:00,42.985,0.964,989.617,177.125
2023-10-14T07:55:00,42.577,1.004,857.937,352.237
2023-10-14T08:00:00,41.074,1.003,1063.691,254.434
2023-10-14T08:05:00,45.849,0.964,1006.006,391.202
2023-10-14T08:10:00,44.596,1.005,2233.269,377.431
2023-10-14T08:15:00,55.219,0.939,1747.852,659.014
2023-10-14T08:20:00,72.08,0.88,2840.277,742.989
2023-10-14T08:25:00,72.044,0.943,707.046,819.616
2023-10-14T08:30:00,45.265,0.905,1539.133,251.039
2023-10-14T08:35:00,34.823,0.98,464.166,205.78
2023-10-14T08:40:00,35.383,1.003,848.204,160.97
2023-10-14T08:45:00,44.591,0.932,1370.232,365.704
2023-10-14T08:50:00,36.821,0.867,664.928,246.667
2023-10-14T08:55:00,47.024,1.003,310.568,563.782
2023-10-14T09:00:00,50.663,1.002,412.264,415.621
2023-10-14T09:05:00,49.068,0.96,529.141,433.746
2023-10-14T09:10:00,51.669,1.006,730.344,578.504
2023-10-14T09:15:00,50.578,1.003,439.792,416.402
2023-10-14T09:20:00,49.931,1.003,1676.916,374.457
2023-10-14T09:25:00,52.775,1.001,764.403,414.087
2023-10-14T09:30:00,43.67,0.946,1350.176,356.206
2023-10-14T09:35:00,38.636,0.99,599.85,229.721
2023-10-14T09:40:00,41.055,0.979,710.876,351.484
2023-10-14T09:45:00,36.515,1.002,515.707,234.982
2023-10-14T09:50:00,36.443,0.969,444.681,228.111
2023-10-14T09:55:00,43.142,0.973,937.295,347.344
2023-10-14T10:00:00,39.571,0.996,493.078,275.101
2023-10-14T10:05:00,36.558,1.005,275.429,221.637
2023-10-14T10:10:00,38.033,0.972,480.746,174.889
2023-10-14T10:15:00,35.899,1.004,725.289,211.06
2023-10-14T10:20:00,38.3,1.003,994.286,197.649
2023-10-14T10:25:00,44.218,1.001,934.859,322.28
2023-10-14T10:30:00,52.603,0.959,903.934,488.748
2023-10-14T10:35:00,55.669,1.003,840.631,489.906
2023-10-14T10:40:00,55.333,0.998,1595.608,397.282
2023-10-14T10:45:00,50.635,1.002,920.135,344.247
2023-10-14T10:50:00,54.14,0.985,1801.401,431.436
2023-10-14T10:55:00,54.291,0.982,1209.051,505.954
2023-10-14T11:00:00,49.506,1.002,1563.835,371.505
2023-10-14T11:05:00,46.39,0.755,1037.493,421.167
