timestamp,rmssd,coverage,low_frequency,high_frequency
2023-09-14T02:25:00,49.825,0.777,1291.864,373.087
2023-09-14T02:30:00,43.408,0.972,237.464,178.522
2023-09-14T02:35:00,48.204,0.984,1113.68,384.647
2023-09-14T02:40:00,47.847,0.919,424.058,299.718
2023-09-14T02:45:00,56.546,0.889,395.562,476.412
2023-09-14T02:50:00,59.712,0.996,829.007,520.95
2023-09-14T02:55:00,69.165,0.993,904.128,612.997
2023-09-14T03:00:00,67.14,1.003,1285.973,604.784
2023-09-14T03:05:00,64.525,0.984,1478.679,502.454
2023-09-14T03:10:00,57.924,1.003,1891.063,455.589
2023-09-14T03:15:00,55.314,1.004,1271.152,459.654
2023-09-14T03:20:00,55.13,1.004,375.446,492.183
2023-09-14T03:25:00,59.93,1.004,441.169,430.566
2023-09-14T03:30:00,64.83,1.005,1304.83,648.546
2023-09-14T03:35:00,51.422,0.987,396.638,247.349
2023-09-14T03:40:00,55.789,1.002,485.246,614.724
2023-09-14T03:45:00,52.767,0.999,441.178,395.064
2023-09-14T03:50:00,44.288,1.002,778.952,291.177
2023-09-14T03:55:00,45.551,1.002,879.715,331.124
2023-09-14T04:00:00,48.285,0.874,362.922,356.077
2023-09-14T04:05:00,49.188,0.956,404.823,386.276
2023-09-14T04:10:00,67.187,0.9,275.641,518.852
2023-09-14T04:15:00,61.777,0.899,417.794,510.076
2023-09-14T04:20:00,72.628,0.927,1090.769,1525.298
2023-09-14T04:25:00,60.875,0.866,2258.768,1146.823
2023-09-14T04:30:00,70.965,0.907,2769.211,664.417
2023-09-14T04:35:00,64.547,0.782,2696.205,849.935
2023-09-14T04:40:00,48.716,1.002,360.096,348.274
2023-09-14T04:45:00,46.951,1.004,372.247,231.521
2023-09-14T04:50:00,58.835,1.004,482.508,417.18
2023-09-14T04:55:00,61.961,1.007,391.938,540.086
2023-09-14T05:00:00,69.784,1.004,840.175,635.568
2023-09-14T05:05:00,72.409,0.997,719.306,729.434
2023-09-14T05:10:00,56.474,0.952,386.66,494.027
2023-09-14T05:15:00,52.782,0.988,594.455,402.028
2023-09-14T05:20:00,49.598,0.992,527.38,286.376
2023-09-14T05:25:00,50.945,1.003,365.424,268.876
2023-09-14T05:30:00,51.982,0.971,305.487,290.594
2023-09-14T05:35:00,52.98,0.998,160.79,312.116
2023-09-14T05:40:00,56.537,1.004,245.96,324.938
2023-09-14T05:45:00,57.092,0.956,813.093,369.08
2023-09-14T05:50:00,53.042,1.003,502.883,364.577
2023-09-14T05:55:00,64.973,0.986,970.319,486.852
2023-09-14T06:00:00,63.081,1.006,640.756,516.678
2023-09-14T06:05:00,61.754,1.005,567.5,413.561
2023-09-14T06:10:00,65.064,0.995,519.958,430.908
2023-09-14T06:15:00,77.731,1.002,1564.532,717.823
2023-09-14T06:20:00,60.835,0.923,981.993,469.035
2023-09-14T06:25:00,56.925,0.931,577.595,378.646
2023-09-14T06:30:00,56.777,1.002,730.055,427.721
2023-09-14T06:35:00,64.639,1.002,1180.866,557.076
2023-09-14T06:40:00,57.083,0.997,1711.576,462.903
2023-09-14T06:45:00,61.595,0.974,436.816,520.639
2023-09-14T06:50:00,56.02,0.991,534.808,418.22
2023-09-14T06:55:00,59.713,0.986,555.54,479.156
2023-09-14T07:00:00,61.429,0.996,782.885,549.672
2023-09-14T07:05:00,72.541,1.003,696.629,563.119
2023-09-14T07:10:00,68.771,0.981,1194.582,459.051
2023-09-14T07:15:00,66.43,0.971,852.2,431.111
2023-09-14T07:30:00,76.202,0.955,851.834,626.528
2023-09-14T07:35:00,76.173,0.984,715.295,659.482
2023-09-14T07:40:00,79.851,1.005,553.189,908.698
2023-09-14T07:45:00,66.665,1.003,490.322,591.978
2023-09-14T07:50:00,65.075,0.957,843.663,601.902
2023-09-14T07:55:00,60.353,1.001,723.85,432.094
2023-09-14T08:00:00,64.172,0.813,1741.516,620.308
2023-09-14T08:05:00,66.614,0.808,972.616,387.708
2023-09-14T08:10:00,77.46,0.711,4293.629,2615.235
2023-09-14T08:15:00,65.936,0.79,783.892,399.58
2023-09-14T08:20:00,54.617,0.944,850.175,341.156
2023-09-14T08:25:00,54.545,0.996,284.568,267.009
2023-09-14T08:30:00,69.284,0.987,680.676,424.886
2023-09-14T08:35:00,78.277,0.991,1589.995,771.935
