date_time,heart_zone_id,total_minutes
2023-08-13T10:23,FAT_BURN,1
2023-08-13T10:29,FAT_BURN,1
2023-08-13T10:30,FAT_BURN,1
2023-08-13T10:31,FAT_BURN,1
2023-08-13T12:15,FAT_BURN,1
2023-08-13T12:20,FAT_BURN,1
2023-08-13T12:21,FAT_BURN,1
2023-08-13T12:22,FAT_BURN,1
2023-08-13T12:23,FAT_BURN,1
2023-08-13T12:24,FAT_BURN,1
2023-08-13T12:25,FAT_BURN,1
2023-08-13T12:30,FAT_BURN,1
2023-08-13T12:31,CARDIO,2
2023-08-13T12:32,CARDIO,2
2023-08-13T12:33,CARDIO,2
2023-08-13T12:34,FAT_BURN,1
2023-08-13T12:38,FAT_BURN,1
2023-08-13T12:39,FAT_BURN,1
2023-08-13T12:40,FAT_BURN,1
2023-08-13T12:43,FAT_BURN,1
2023-08-13T12:44,FAT_BURN,1
2023-08-13T12:47,FAT_BURN,1
2023-08-13T12:48,FAT_BURN,1
2023-08-13T12:50,FAT_BURN,1
2023-08-13T12:51,FAT_BURN,1
2023-08-13T12:52,FAT_BURN,1
2023-08-13T12:53,FAT_BURN,1
2023-08-13T12:54,FAT_BURN,1
2023-08-13T12:55,FAT_BURN,1
2023-08-13T12:56,CARDIO,2
2023-08-13T12:57,FAT_BURN,1
2023-08-13T12:58,FAT_BURN,1
2023-08-13T12:59,FAT_BURN,1
2023-08-13T13:00,FAT_BURN,1
2023-08-13T13:01,CARDIO,2
2023-08-13T13:02,CARDIO,2
2023-08-13T13:03,FAT_BURN,1
2023-08-13T13:04,FAT_BURN,1
2023-08-13T13:05,FAT_BURN,1
2023-08-13T13:06,FAT_BURN,1
2023-08-13T13:07,FAT_BURN,1
2023-08-13T13:08,FAT_BURN,1
2023-08-13T13:09,FAT_BURN,1
2023-08-13T13:10,CARDIO,2
2023-08-13T13:11,FAT_BURN,1
2023-08-13T13:19,FAT_BURN,1
2023-08-13T13:20,FAT_BURN,1
2023-08-13T13:22,FAT_BURN,1
2023-08-13T13:23,FAT_BURN,1
2023-08-13T13:24,FAT_BURN,1
2023-08-13T13:25,FAT_BURN,1
2023-08-13T13:26,FAT_BURN,1
2023-08-13T13:27,FAT_BURN,1
2023-08-13T13:28,FAT_BURN,1
2023-08-13T13:29,FAT_BURN,1
2023-08-13T13:30,FAT_BURN,1
2023-08-13T13:31,FAT_BURN,1
2023-08-13T13:32,FAT_BURN,1
2023-08-13T13:33,FAT_BURN,1
2023-08-13T13:34,FAT_BURN,1
2023-08-13T13:35,FAT_BURN,1
2023-08-13T13:36,FAT_BURN,1
2023-08-13T13:37,FAT_BURN,1
2023-08-13T13:38,CARDIO,2
2023-08-13T13:39,CARDIO,2
2023-08-13T13:40,CARDIO,2
2023-08-13T13:41,CARDIO,2
2023-08-13T13:42,FAT_BURN,1
2023-08-13T13:43,FAT_BURN,1
2023-08-13T13:44,FAT_BURN,1
2023-08-13T13:45,FAT_BURN,1
2023-08-13T13:46,FAT_BURN,1
2023-08-13T13:47,FAT_BURN,1
2023-08-13T14:02,FAT_BURN,1
2023-08-13T14:03,FAT_BURN,1
2023-08-13T14:04,FAT_BURN,1
2023-08-13T14:05,FAT_BURN,1
2023-08-13T14:06,CARDIO,2
2023-08-13T14:07,CARDIO,2
2023-08-13T14:08,FAT_BURN,1
2023-08-13T14:09,CARDIO,2
2023-08-13T14:10,CARDIO,2
2023-08-13T14:12,CARDIO,2
2023-08-13T14:13,CARDIO,2
2023-08-13T14:14,CARDIO,2
2023-08-13T14:15,CARDIO,2
2023-08-13T14:16,CARDIO,2
2023-08-13T14:17,CARDIO,2
2023-08-13T14:18,FAT_BURN,1
2023-08-13T14:23,FAT_BURN,1
2023-08-13T14:24,FAT_BURN,1
2023-08-13T14:25,FAT_BURN,1
2023-08-13T14:26,FAT_BURN,1
2023-08-13T14:28,CARDIO,2
2023-08-13T14:29,FAT_BURN,1
2023-08-13T14:30,FAT_BURN,1
2023-08-13T14:31,FAT_BURN,1
2023-08-13T14:32,FAT_BURN,1
2023-08-13T14:33,FAT_BURN,1
2023-08-13T14:34,FAT_BURN,1
2023-08-13T14:35,FAT_BURN,1
2023-08-13T14:36,FAT_BURN,1
2023-08-13T14:37,FAT_BURN,1
2023-08-13T14:38,FAT_BURN,1
2023-08-13T14:39,CARDIO,2
2023-08-13T14:40,CARDIO,2
2023-08-13T14:41,CARDIO,2
2023-08-13T14:42,FAT_BURN,1
2023-08-13T14:48,FAT_BURN,1
2023-08-13T14:49,FAT_BURN,1
2023-08-13T14:50,FAT_BURN,1
2023-08-13T14:51,CARDIO,2
2023-08-13T14:52,CARDIO,2
2023-08-13T14:53,CARDIO,2
2023-08-13T14:54,CARDIO,2
2023-08-13T14:55,FAT_BURN,1
2023-08-13T14:56,FAT_BURN,1
2023-08-13T14:57,FAT_BURN,1
2023-08-13T14:58,FAT_BURN,1
2023-08-13T14:59,FAT_BURN,1
2023-08-13T15:00,FAT_BURN,1
2023-08-13T15:01,FAT_BURN,1
2023-08-13T15:02,CARDIO,2
2023-08-13T15:03,CARDIO,2
2023-08-13T15:04,CARDIO,2
2023-08-13T15:05,FAT_BURN,1
2023-08-13T15:06,FAT_BURN,1
2023-08-13T15:07,FAT_BURN,1
2023-08-13T15:08,FAT_BURN,1
2023-08-13T15:09,FAT_BURN,1
2023-08-13T15:10,FAT_BURN,1
2023-08-13T15:11,FAT_BURN,1
2023-08-13T15:12,FAT_BURN,1
2023-08-13T15:13,FAT_BURN,1
2023-08-13T15:14,FAT_BURN,1
2023-08-13T15:15,FAT_BURN,1
2023-08-13T15:16,FAT_BURN,1
2023-08-13T15:17,FAT_BURN,1
2023-08-13T15:18,FAT_BURN,1
2023-08-13T15:19,CARDIO,2
2023-08-13T15:20,CARDIO,2
2023-08-13T15:21,FAT_BURN,1
2023-08-13T15:25,FAT_BURN,1
2023-08-13T15:26,FAT_BURN,1
2023-08-13T15:27,FAT_BURN,1
2023-08-13T15:28,FAT_BURN,1
2023-08-13T15:29,CARDIO,2
2023-08-13T15:30,CARDIO,2
2023-08-13T15:31,CARDIO,2
2023-08-13T15:32,CARDIO,2
2023-08-13T15:33,CARDIO,2
2023-08-13T15:34,CARDIO,2
2023-08-13T15:35,FAT_BURN,1
2023-08-13T15:36,FAT_BURN,1
2023-08-13T15:38,FAT_BURN,1
2023-08-13T15:39,FAT_BURN,1
2023-08-13T15:44,FAT_BURN,1
2023-08-13T15:47,FAT_BURN,1
2023-08-13T15:48,FAT_BURN,1
2023-08-13T15:49,FAT_BURN,1
2023-08-13T15:50,FAT_BURN,1
2023-08-13T15:51,FAT_BURN,1
2023-08-13T15:52,CARDIO,2
2023-08-13T15:55,FAT_BURN,1
2023-08-13T15:56,FAT_BURN,1
2023-08-13T15:57,CARDIO,2
2023-08-13T15:58,CARDIO,2
2023-08-13T15:59,CARDIO,2
2023-08-13T16:00,FAT_BURN,1
2023-08-13T16:01,FAT_BURN,1
2023-08-13T16:02,FAT_BURN,1
2023-08-13T16:03,FAT_BURN,1
2023-08-13T16:04,FAT_BURN,1
2023-08-13T16:05,FAT_BURN,1
2023-08-13T17:05,FAT_BURN,1
2023-08-13T17:06,FAT_BURN,1
2023-08-13T18:13,FAT_BURN,1
2023-08-13T19:29,FAT_BURN,1
2023-08-13T19:30,FAT_BURN,1
2023-08-13T19:31,FAT_BURN,1
2023-08-13T19:32,FAT_BURN,1
2023-08-13T19:33,FAT_BURN,1
2023-08-13T19:35,FAT_BURN,1
2023-08-13T20:00,FAT_BURN,1
2023-08-13T20:01,FAT_BURN,1
2023-08-13T20:02,FAT_BURN,1
2023-08-13T20:03,FAT_BURN,1
2023-08-13T20:04,FAT_BURN,1
2023-08-13T20:05,FAT_BURN,1
2023-08-13T20:07,FAT_BURN,1
2023-08-13T20:08,FAT_BURN,1
2023-08-13T20:10,FAT_BURN,1
2023-08-13T20:11,FAT_BURN,1
2023-08-14T09:02,FAT_BURN,1
2023-08-14T09:03,FAT_BURN,1
2023-08-14T09:04,FAT_BURN,1
2023-08-14T09:05,FAT_BURN,1
2023-08-14T09:37,FAT_BURN,1
2023-08-14T09:38,FAT_BURN,1
2023-08-14T09:39,FAT_BURN,1
2023-08-14T16:00,FAT_BURN,1
2023-08-14T18:13,FAT_BURN,1
2023-08-14T18:14,FAT_BURN,1
2023-08-14T18:15,FAT_BURN,1
2023-08-14T18:18,FAT_BURN,1
2023-08-14T18:19,FAT_BURN,1
2023-08-14T19:34,FAT_BURN,1
