date_time,heart_zone_id,total_minutes
2023-11-22T18:09,FAT_BURN,1
2023-11-22T18:10,FAT_BURN,1
2023-11-22T18:11,FAT_BURN,1
2023-11-22T18:12,FAT_BURN,1
2023-11-22T18:13,FAT_BURN,1
2023-11-22T18:14,FAT_BURN,1
2023-11-22T18:15,FAT_BURN,1
2023-11-22T18:16,FAT_BURN,1
2023-11-22T18:17,FAT_BURN,1
2023-11-22T18:18,FAT_BURN,1
2023-11-22T18:19,FAT_BURN,1
2023-11-22T18:20,FAT_BURN,1
2023-11-24T10:32,FAT_BURN,1
2023-11-24T10:33,FAT_BURN,1
2023-11-24T10:34,FAT_BURN,1
2023-11-24T11:00,FAT_BURN,1
2023-11-24T11:01,FAT_BURN,1
2023-11-24T11:02,FAT_BURN,1
2023-11-24T11:03,FAT_BURN,1
2023-11-24T14:11,FAT_BURN,1
2023-11-24T14:12,FAT_BURN,1
2023-11-24T14:14,FAT_BURN,1
2023-11-24T15:39,FAT_BURN,1
2023-11-24T15:40,FAT_BURN,1
2023-11-24T15:41,FAT_BURN,1
2023-11-24T15:44,FAT_BURN,1
2023-11-24T15:45,CARDIO,2
2023-11-24T15:46,CARDIO,2
2023-11-24T15:50,FAT_BURN,1
2023-11-24T15:51,FAT_BURN,1
2023-11-24T15:52,FAT_BURN,1
2023-11-24T15:53,FAT_BURN,1
2023-11-24T15:57,FAT_BURN,1
2023-11-24T15:58,FAT_BURN,1
2023-11-24T16:00,FAT_BURN,1
2023-11-24T16:01,FAT_BURN,1
2023-11-24T16:02,FAT_BURN,1
2023-11-24T16:03,FAT_BURN,1
2023-11-24T16:04,FAT_BURN,1
2023-11-24T16:05,FAT_BURN,1
2023-11-24T16:29,FAT_BURN,1
2023-11-24T16:30,FAT_BURN,1
2023-11-24T16:31,CARDIO,2
2023-11-24T16:32,CARDIO,2
2023-11-24T16:36,FAT_BURN,1
2023-11-24T19:58,FAT_BURN,1
2023-11-24T19:59,FAT_BURN,1
2023-11-24T20:00,FAT_BURN,1
2023-11-24T20:01,FAT_BURN,1
2023-11-24T20:02,FAT_BURN,1
2023-11-24T20:44,FAT_BURN,1
2023-11-24T20:45,FAT_BURN,1
2023-11-24T20:46,CARDIO,2
2023-11-24T20:47,FAT_BURN,1
2023-11-24T20:48,FAT_BURN,1
2023-11-24T20:49,CARDIO,2
2023-11-24T20:50,FAT_BURN,1
2023-11-25T10:37,FAT_BURN,1
2023-11-25T10:38,CARDIO,2
2023-11-25T10:39,CARDIO,2
2023-11-25T10:40,PEAK,2
2023-11-25T10:41,CARDIO,2
2023-11-25T10:42,CARDIO,2
2023-11-25T10:43,PEAK,2
2023-11-25T10:44,PEAK,2
2023-11-25T10:45,PEAK,2
2023-11-25T10:46,PEAK,2
2023-11-25T10:47,PEAK,2
2023-11-25T10:48,PEAK,2
2023-11-25T10:49,PEAK,2
2023-11-25T10:50,PEAK,2
2023-11-25T10:51,PEAK,2
2023-11-25T10:52,PEAK,2
2023-11-25T10:53,PEAK,2
2023-11-25T10:54,PEAK,2
2023-11-25T10:55,PEAK,2
2023-11-25T10:56,PEAK,2
2023-11-25T10:57,PEAK,2
2023-11-25T10:58,PEAK,2
2023-11-25T10:59,PEAK,2
2023-11-25T11:00,PEAK,2
2023-11-25T11:01,PEAK,2
2023-11-25T11:02,PEAK,2
2023-11-25T11:03,PEAK,2
2023-11-25T11:04,PEAK,2
2023-11-25T11:05,PEAK,2
2023-11-25T11:06,PEAK,2
2023-11-25T11:07,PEAK,2
2023-11-25T11:08,PEAK,2
2023-11-25T11:09,PEAK,2
2023-11-25T11:10,PEAK,2
2023-11-25T11:11,PEAK,2
2023-11-25T11:12,PEAK,2
2023-11-25T11:13,PEAK,2
2023-11-25T11:14,PEAK,2
2023-11-25T11:15,PEAK,2
2023-11-25T11:16,CARDIO,2
2023-11-25T11:17,CARDIO,2
2023-11-25T11:18,CARDIO,2
2023-11-25T11:19,CARDIO,2
2023-11-25T11:20,FAT_BURN,1
2023-11-25T11:21,FAT_BURN,1
2023-11-25T11:22,CARDIO,2
2023-11-25T11:23,FAT_BURN,1
2023-11-25T11:24,FAT_BURN,1
2023-11-25T11:25,FAT_BURN,1
2023-11-25T11:26,FAT_BURN,1
2023-11-25T11:27,FAT_BURN,1
2023-11-25T11:28,FAT_BURN,1
2023-11-25T11:29,FAT_BURN,1
2023-11-25T11:30,FAT_BURN,1
2023-11-25T11:31,FAT_BURN,1
2023-11-25T11:32,FAT_BURN,1
2023-11-25T11:33,FAT_BURN,1
2023-11-25T11:34,FAT_BURN,1
2023-11-26T17:31,FAT_BURN,1
2023-11-26T17:32,FAT_BURN,1
2023-11-27T12:27,FAT_BURN,1
2023-11-27T12:28,FAT_BURN,1
2023-11-27T12:29,FAT_BURN,1
